|chapter|sec|no|content|lang
285|6|12|12|Those who have the desire to seem important in the flesh, put force on you to undergo circumcision; only that they may not be attacked because of the cross of Christ.|en
286|6|13|13|他們那些受割禮的，連自己也不守律法；他們願意你們受割禮，不過要藉著你們的肉體誇口。|zh
287|6|13|13|Because even those who undergo circumcision do not themselves keep the law; but they would have you undergo circumcision, so that they may have glory in your flesh.|en
288|6|14|14|但我斷不以別的誇口，只誇我們主耶穌基督的十字架；因這十字架，就我而論，世界已經釘在十字架上；就世界而論，我已經釘在十字架上。|zh
289|6|14|14|But far be it from me to have glory in anything, but only in the cross of our Lord Jesus Christ, through which this world has come to an end on the cross for me, and I for it.|en
290|6|15|15|受割禮不受割禮都無關緊要，要緊的就是作新造的人。|zh
291|6|15|15|For having circumcision is nothing, and not having circumcision is nothing, but only a new order of existence.|en
292|6|16|16|凡照此理而行的，願平安、憐憫加給他們，和神的以色列民。|zh
293|6|16|16|And on all who are guided by this rule be peace and mercy, and on the Israel of God.|en
294|6|17|17|從今以後，人都不要攪擾我，因為我身上帶著耶穌的印記。|zh
295|6|17|17|From this time on let no man be a trouble to me; because my body is marked with the marks of Jesus.|en
296|6|18|18|弟兄們，願我主耶穌基督的恩常在你們心裡。阿們！|zh
297|6|18|18|The grace of our Lord Jesus Christ be with your spirit, brothers. So be it.|en
