|chapter|sec|no|content|lang
1038|11|9|9|我又告訴你們，你們祈求，就給你們；尋找，就尋見；叩門，就給你們開門。|zh
1039|11|9|9|And I say to you, Make requests, and they will be answered; what you are searching for, you will get; when you give the sign, the door will be open to you.|en
1040|11|10|10|因為，凡祈求的，就得著；尋找的，就尋見；叩門的，就給他開門。|zh
1041|11|10|10|For to everyone who makes a request, it will be given; and he who is searching will get his desire; and to him who gives the sign, the door will be open.|en
1042|11|11|11|你們中間作父親的，誰有兒子求餅，反給他石頭呢？求魚，反拿蛇當魚給他呢？|zh
1043|11|11|11|And which of you, being a father, will give a stone to his son, who makes request for bread? or for a fish, will give him a snake?|en
1044|11|12|12|求雞蛋，反給他蠍子呢？|zh
1045|11|12|12|Or for an egg, will give him a scorpion?|en
1046|11|13|13|你們雖然不好，尚且知道拿好東西給兒女；何況天父，豈不更將聖靈給求他的人麼？|zh
1047|11|13|13|If, then, you who are evil are able to give good things to your children, how much more will your Father in heaven give the Holy Spirit to those who make request to him?|en
1048|11|14|14|耶穌趕出一個叫人啞吧的鬼，鬼出去了，啞吧就說出話來；眾人都希奇。|zh
1049|11|14|14|And he was sending an evil spirit out of a man who was without the power of talking. And it came about that when the spirit had gone the man had the power of talking; and the people were full of wonder.|en
1050|11|15|15|內中卻有人說：他是靠著鬼王別西卜趕鬼。|zh
1051|11|15|15|But some of them said, He sends out evil spirits by Beelzebul, the ruler of evil spirits.|en
1052|11|16|16|又有人試探耶穌，向他求從天上來的神蹟。|zh
1053|11|16|16|And others, testing him, were looking for a sign from heaven from him.|en
1054|11|17|17|他曉得他們的意念，便對他們說：凡一國自相紛爭，就成為荒場；凡一家自相紛爭，就必敗落。|zh
1055|11|17|17|But he, having knowledge of their thoughts, said to them, Every kingdom in which there is division is made waste; and a house in which there is division comes to destruction.|en
1056|11|18|18|若撒但自相紛爭，他的國怎能站得住呢？因為你們說我是靠著別西卜趕鬼。|zh
1057|11|18|18|If, then, Satan is at war with himself, how will he keep his kingdom? because you say that I send evil spirits out of men by the help of Beelzebul.|en
1058|11|19|19|我若靠著別西卜趕鬼，你們的子弟趕鬼又靠著誰呢？這樣，他們就要斷定你們的是非。|zh
1059|11|19|19|And if I, by Beelzebul, send out evil spirits, by whose help do your sons send them out? so let them be your judges.|en
1060|11|20|20|我若靠著神的能力趕鬼，這就是神的國臨到你們了。|zh
1061|11|20|20|But if I, by the finger of God, send out evil spirits, then the kingdom of God has overtaken you.|en
1062|11|21|21|壯士披掛整齊，看守自己的住宅，他所有的都平安無事；|zh
1063|11|21|21|When the strong man armed keeps watch over his house, then his goods are safe:|en
1064|11|22|22|但有一個比他更壯的來，勝過他，就奪去他所倚靠的盔甲兵器，又分了他的贓。|zh
1065|11|22|22|But when one who is stronger makes an attack on him and overcomes him, he takes away his instruments of war, in which he had put his faith, and makes division of his goods.|en
1066|11|23|23|不與我相合的，就是敵我的；不同我收聚的，就是分散的。|zh
1067|11|23|23|He who is not with me is against me, and he who will not give me help in getting people together is driving them away.|en
1068|11|24|24|污鬼離了人身，就在無水之地過來過去，尋求安歇之處；既尋不著，便說：我要回到我所出來的屋裡去。|zh
1069|11|24|24|The unclean spirit, when he has gone out of a man, goes through dry places, looking for rest; and when he does not get it, he says, I will go back to my house from which I came.|en
1070|11|25|25|到了，就看見裡面打掃乾淨，修飾好了，|zh
1071|11|25|25|And when he comes, he sees that it has been made fair and clean.|en
1072|11|26|26|便去另帶了七個比自己更惡的鬼來，都進去住在那裡。那人末後的景況比先前更不好了。|zh
1073|11|26|26|Then he goes and gets seven other spirits more evil than himself, and they go in, and take their places there: and the last condition of that man is worse than the first.|en
1074|11|27|27|耶穌正說這話的時候，眾人中間有一個女人大聲說：懷你胎的和乳養你的有福了！|zh
1075|11|27|27|And it came about that when he said these things, a certain woman among the people said in a loud voice, Happy is the body which gave you birth, and the breasts from which you took milk.|en
1076|11|28|28|耶穌說：是，卻還不如聽神之道而遵守的人有福。|zh
1077|11|28|28|But he said, More happy are they who give hearing to the word of God and keep it.|en
1078|11|29|29|當眾人聚集的時候，耶穌開講說：這世代是一個邪惡的世代。他們求看神蹟，除了約拿的神蹟以外，再沒有神蹟給他們看。|zh
1079|11|29|29|And when a great number of people came together to him, he said, This generation is an evil generation: it is looking for a sign and no sign will be given to it but the sign of Jonah.|en
1080|11|30|30|約拿怎樣為尼尼微人成了神蹟，人子也要照樣為這世代的人成了神蹟。|zh
1081|11|30|30|For even as Jonah became a sign to the Ninevites, so will the Son of man be to this generation.|en
1082|11|31|31|當審判的時候，南方的女王要起來定這世代的罪；因為他從地極而來，要聽所羅門的智慧話。看哪！在這裡有一人比所羅門更大。|zh
1083|11|31|31|The queen of the South will come up on the day of judging and give her decision against the men of this generation: for she came from the ends of the earth to give ear to the wisdom of Solomon; and now something greater than Solomon is here.|en
1084|11|32|32|當審判的時候，尼尼微人要起來定這世代的罪，因為尼尼微人聽了約拿所傳的就悔改了。看哪！在這裡有一人比約拿更大。|zh
1085|11|32|32|The men of Nineveh will come up in the day of judging and give their decision against this generation: for they were turned away from their sins at the preaching of Jonah; but now something greater than Jonah is here.|en
1086|11|33|33|沒有人點燈放在地窨子裡，或是斗底下，總是放在燈臺上，使進來的人得見亮光。|zh
1087|11|33|33|No man, when the light has been lighted, puts it in a secret place, or under a vessel, but on its table, so that those who come in may see the light.|en
1088|11|34|34|你眼睛就是身上的燈。你的眼睛若瞭亮，全身就光明；眼睛若昏花，全身就黑暗。|zh
1089|11|34|34|The light of the body is the eye: when your eye is true, all your body is full of light; but when it is evil, your body is dark.|en
1090|11|35|35|所以，你要省察，恐怕你裡頭的光或者黑暗了。|zh
1091|11|35|35|So take care that the light which is in you is not dark.|en
1092|11|36|36|若是你全身光明，毫無黑暗，就必全然光明，如同燈的明光照亮你。|zh
1093|11|36|36|If, then, all your body is light, with no part of it dark, it will be completely full of light, as when a flame with its bright shining gives you light.|en
1094|11|37|37|說話的時候，有一個法利賽人請耶穌同他吃飯，耶穌就進去坐席。|zh
1095|11|37|37|Now, while he was talking, a Pharisee made a request that he would come to a meal with him; and he went in and took his seat at the meal.|en
1096|11|38|38|這法利賽人看見耶穌飯前不洗手便詫異。|zh
1097|11|38|38|And when the Pharisee saw it, he was surprised because he came to the meal without first washing himself.|en
1098|11|39|39|主對他說：如今你們法利賽人洗淨杯盤的外面，你們裡面卻滿了勒索和邪惡。|zh
1099|11|39|39|And the Lord said to him, You Pharisees make the outside of the cup and the plate clean; but inside you are thieves and full of evil.|en
1100|11|40|40|無知的人哪，造外面的，不也造裡面麼？|zh
1101|11|40|40|O you foolish ones! did not he who made the outside in the same way make the inside?|en
1102|11|41|41|只要把裡面的施捨給人，凡物於你們就都潔淨了。|zh
1103|11|41|41|But if you give to the poor such things as you are able, then all things are clean to you.|en
1104|11|42|42|你們法利賽人有禍了！因為你們將薄荷、芸香並各樣菜蔬獻上十分之一，那公義和愛神的事反倒不行了。這原是你們當行的；那也是不可不行的。|zh
1105|11|42|42|But a curse is on you, Pharisees! for you make men give a tenth of every sort of plant, and give no thought to right and the love of God; but it is right for you to do these things, and not let the others be undone.|en
1106|11|43|43|你們法利賽人有禍了！因為你們喜愛會堂裡的首位，又喜愛人在街市上問你們的安。|zh
1107|11|43|43|A curse is on you, Pharisees! for your desires are for the most important seats in the Synagogues and for words of respect said to you in the market-place.|en
1108|11|44|44|你們有禍了！因為你們如同不顯露的墳墓，走在上面的人並不知道。|zh
1109|11|44|44|A curse is on you! for you are like the resting-places of dead men, which are not seen, and men go walking over them without knowledge of it.|en
1110|11|45|45|律法師中有一個回答耶穌說：夫子！你這樣說也把我們糟蹋了。|zh
1111|11|45|45|And one of the teachers of the law, answering, said to him, Master, in saying this, you give a bad name to us as to them.|en
1112|11|46|46|耶穌說：你們律法師也有禍了！因為你們把難擔的擔子放在人身上，自己一個指頭卻不肯動。|zh
1113|11|46|46|And he said, A curse is on you, teachers of the law! for while other men are crushed under the weight of the rules you make for them, you yourselves do not put so much as one finger to them.|en
1114|11|47|47|你們有禍了！因為你們修造先知的墳墓，那先知正是你們的祖宗所殺的。|zh
1115|11|47|47|A curse is on you! for you make resting-places for the bodies of the prophets, but your fathers put them to death.|en
1116|11|48|48|可見你們祖宗所作的事，你們又證明又喜歡；因為他們殺了先知，你們修造先知的墳墓。|zh
1117|11|48|48|So you are witnesses and give approval to the work of your fathers; for they put them to death and you make their last resting-places.|en
1118|11|49|49|所以，神用智慧（用智慧：或作的智者）曾說：我要差遣先知和使徒到他們那裡去，有的他們要殺害，有的他們要逼迫，|zh
1119|11|49|49|For this reason the wisdom of God has said, I will send them prophets and teachers, and to some of them they will give death and cruel pains;|en
1120|11|50|50|使創世以來所流眾先知血的罪都要問在這世代的人身上，|zh
1121|11|50|50|So that punishment may come on this generation for the blood of all the prophets which was given from the earliest days;|en
1122|11|51|51|就是從亞伯的血起，直到被殺在壇和殿中間撒迦利亞的血為止。我實在告訴你們，這都要問在這世代的人身上。|zh
1123|11|51|51|From the blood of Abel to the blood of Zachariah, who was put to death between the altar and the Temple. Yes, I say to you, It will come on this generation.|en
1124|11|52|52|你們律法師有禍了！因為你們把知識的鑰匙奪了去，自己不進去，正要進去的人你們也阻擋他們。|zh
1125|11|52|52|A curse is on you, teachers of the law! for you have taken away the key of knowledge: you did not go in yourselves, and you got in the way of those who were going in.|en
1126|11|53|53|耶穌從那裡出來，文士和法利賽人就極力的催逼他，引動他多說話，|zh
1127|11|53|53|And when he had come out of that place, the scribes and the Pharisees came round him angrily, questioning him about more things;|en
1128|11|54|54|私下窺聽，要拿他的話柄。|zh
1129|11|54|54|And watching him, for a chance to get something from his words which might be used against him.|en
1130|12|1|1|這時，有幾萬人聚集，甚至彼此踐踏。耶穌開講，先對門徒說：你們要防備法利賽人的酵，就是假冒為善。|zh
1131|12|1|1|At that time, when thousands of the people had come together, in such numbers that they were crushing one another, he said first to his disciples, Have nothing to do with the leaven of the Pharisees, which is deceit.|en
1132|12|2|2|掩蓋的事沒有不露出來的；隱藏的事，沒有不被人知道的。|zh
1133|12|2|2|But nothing is covered up, which will not come to light, or secret, which will not be made clear.|en
1134|12|3|3|因此，你們在暗中所說的，將要在明處被人聽見；在內室附耳所說的，將要在房上被人宣揚。|zh
1135|12|3|3|So, whatever you have said in the dark, will come to men's hearing in the light, and what you have said secretly inside the house, will be made public from the house-tops.|en
1136|12|4|4|我的朋友，我對你們說，那殺身體以後不能再作甚麼的，不要怕他們。|zh
1137|12|4|4|And I say to you, my friends, Have no fear of those who may put the body to death, and are able to do no more than that.|en
1138|12|5|5|我要指示你們當怕的是誰：當怕那殺了以後又有權柄丟在地獄裡的。我實在告訴你們，正要怕他。|zh
1139|12|5|5|But I will make clear to you of whom you are to be in fear: of him who after death has power to send you to hell; yes, truly I say, Have fear of him.|en
1140|12|6|6|五個麻雀不是賣二分銀子麼？但在神面前，一個也不忘記；|zh
1141|12|6|6|Are not five sparrows given in exchange for two farthings? and God has every one of them in mind.|en
1142|12|7|7|就是你們的頭髮，也都被數過了。不要懼怕，你們比許多麻雀還貴重！|zh
1143|12|7|7|But even the hairs of your head are numbered. Have no fear: you are of more value than a flock of sparrows.|en
1144|12|8|8|我又告訴你們，凡在人面前認我的，人子在神的使者面前也必認他；|zh
1145|12|8|8|And I say to you that to everyone who gives witness to me before men, the Son of man will give witness before the angels of God.|en
1146|12|9|9|在人面前不認我的，人子在神的使者面前也必不認他。|zh
1147|12|9|9|But if anyone says before men that he has no knowledge of me, I will say that I have no knowledge of him before the angels of God.|en
1148|12|10|10|凡說話干犯人子的，還可得赦免；惟獨褻瀆聖靈的，總不得赦免。|zh
1149|12|10|10|And if anyone says a word against the Son of man, he will have forgiveness: but for him who says evil words against the Holy Spirit, there will be no forgiveness.|en
1150|12|11|11|人帶你們到會堂，並官府和有權柄的人面前，不要思慮怎麼分訴，說甚麼話；|zh
1151|12|11|11|And when they take you before the Synagogues and the authorities and the rulers, take no thought about what answers you will give, or what you will say:|en
1152|12|12|12|因為正在那時候，聖靈要指教你們當說的話。|zh
1153|12|12|12|For the Holy Spirit will make clear to you in that very hour what to say.|en
1154|12|13|13|眾人中有一個人對耶穌說：夫子！請你吩咐我的兄長和我分開家業。|zh
1155|12|13|13|And one of the people said to him, Master, give an order to my brother to make division of the heritage with me.|en
1156|12|14|14|耶穌說：你這個人！誰立我作你們斷事的官，給你們分家業呢？|zh
1157|12|14|14|But he said, Man, who made me a judge or a maker of decisions for you?|en
1158|12|15|15|於是對眾人說：你們要謹慎自守，免去一切的貪心，因為人的生命不在乎家道豐富。|zh
1159|12|15|15|And he said to them, Take care to keep yourselves free from the desire for property; for a man's life is not made up of the number of things which he has.|en
1160|12|16|16|就用比喻對他們說：有一個財主田產豐盛；|zh
1161|12|16|16|And he said to them, in a story, The land of a certain man of great wealth was very fertile:|en
1162|12|17|17|自己心裡思想說：我的出產沒有地方收藏，怎麼辦呢？|zh
1163|12|17|17|And he said to himself, What is to be done? for I have no place in which to put all my fruit.|en
1164|12|18|18|又說：我要這麼辦：要把我的倉房拆了，另蓋更大的，在那裡好收藏我一切的糧食和財物，|zh
1165|12|18|18|And he said, This I will do: I will take down my store-houses and make greater ones, and there I will put all my grain and my goods.|en
1166|12|19|19|然後要對我的靈魂說：靈魂哪，你有許多財物積存，可作多年的費用，只管安安逸逸的吃喝快樂罷！|zh
1167|12|19|19|And I will say to my soul, Soul, you have a great amount of goods in store, enough for a number of years; be at rest, take food and wine and be happy.|en
1168|12|20|20|神卻對他說：無知的人哪，今夜必要你的靈魂；你所預備的要歸誰呢？|zh
1169|12|20|20|But God said to him, You foolish one, tonight I will take your soul from you, and who then will be the owner of all the things which you have got together?|en
1170|12|21|21|凡為自己積財，在神面前卻不富足的，也是這樣。|zh
1171|12|21|21|So that is what comes to the man who gets wealth for himself, and has not wealth in the eyes of God.|en
1172|12|22|22|耶穌又對門徒說：所以我告訴你們，不要為生命憂慮吃甚麼，為身體憂慮穿甚麼；|zh
1173|12|22|22|And he said to his disciples, For this reason I say to you, Take no thought for your life, about what food you will take, or for your body, how it may be clothed.|en
1174|12|23|23|因為生命勝於飲食，身體勝於衣裳。|zh
1175|12|23|23|Is not life more than food, and the body than its clothing?|en
1176|12|24|24|你想烏鴉，也不種也不收，又沒有倉又沒有庫，神尚且養活他。你們比飛鳥是何等的貴重呢！|zh
1177|12|24|24|Give thought to the ravens; they do not put seeds into the earth, or get together grain; they have no store-houses or buildings; and God gives them their food: of how much greater value are you than the birds!|en
1178|12|25|25|你們那一個能用思慮使壽數多加一刻呢（或作：使身量多加一肘呢）？|zh
1179|12|25|25|And which of you by taking thought is able to make himself any taller?|en
1180|12|26|26|這最小的事，你們尚且不能作，為甚麼還憂慮其餘的事呢？|zh
1181|12|26|26|If, then, you are not able to do even that which is least, why are you troubled about the rest?|en
1182|12|27|27|你想百合花怎麼長起來；他也不勞苦，也不紡線。然而我告訴你們，就是所羅門極榮華的時候，他所穿戴的，還不如這花一朵呢！|zh
1183|12|27|27|Give thought to the flowers: they do no work, they make no thread; and still I say to you, Even Solomon, in all his glory, was not clothed like one of these.|en
1184|12|28|28|你們這小信的人哪，野地裡的草今天還在，明天就丟在爐裡，神還給他這樣的妝飾，何況你們呢！|zh
1185|12|28|28|But if God gives such clothing to the grass in the field, which today is living, and tomorrow will be burned in the oven, how much more will he give clothing to you, O men of little faith?|en
1186|12|29|29|你們不要求吃甚麼，喝甚麼，也不要罣心；|zh
1187|12|29|29|And do not give overmuch thought to your food and drink, and let not your mind be full of doubts.|en
1188|12|30|30|這都是外邦人所求的。你們必須用這些東西，你們的父是知道的。|zh
1189|12|30|30|For the nations of the world go in search of all these things: but your Father has knowledge that you have need of them.|en
1190|12|31|31|你們只要求他的國，這些東西就必加給你們了。|zh
1191|12|31|31|But let your chief care be for his kingdom, and these other things will be given to you in addition.|en
1192|12|32|32|你們這小群，不要懼怕，因為你們的父樂意把國賜給你們。|zh
1193|12|32|32|Have no fear, little flock, for it is your Father's good pleasure to give you the kingdom.|en
1194|12|33|33|你們要變賣所有的賙濟人，為自己預備永不壞的錢囊，用不盡的財寶在天上，就是賊不能近、蟲不能蛀的地方。|zh
1195|12|33|33|Give what property you have in exchange for money, and give the money to the poor; make for yourselves money-bags which will not get old, wealth stored up in heaven which will be yours for ever, where thieves will not come nor worms put it to destruction.|en
1196|12|34|34|因為，你們的財寶在那裡，你們的心也在那裡。|zh
1197|12|34|34|For where your wealth is, there will your heart be.|en
1198|12|35|35|你們腰裡要束上帶，燈也要點著，|zh
1199|12|35|35|Be ready, dressed as for a journey, with your lights burning.|en
1200|12|36|36|自己好像僕人等候主人從婚姻的筵席上回來。他來到，叩門，就立刻給他開門。|zh
1201|12|36|36|And be like men who are looking for their lord, when he comes back from the bride-feast; so that when he comes to the door, it will be open to him quickly.|en
1202|12|37|37|主人來了，看見僕人儆醒，那僕人就有福了。我實在告訴你們，主人必叫他們坐席，自己束上帶，進前伺候他們。|zh
1203|12|37|37|Happy are those servants who are watching when the lord comes; truly I say to you, he will make himself their servant and, placing them at the table, he will come out and give them food.|en
1204|12|38|38|或是二更天來，或是三更天來，看見僕人這樣，那僕人就有福了。|zh
1205|12|38|38|And if he comes in the second division of the night or in the third, and they are watching for him, happy are those servants.|en
1206|12|39|39|家主若知道賊甚麼時候來，就必儆醒，不容賊挖透房屋，這是你們所知道的。|zh
1207|12|39|39|But be certain of this, that if the master of the house had had knowledge of the time when the thief was coming, he would have been watching, and would not have let his house be broken into.|en
1208|12|40|40|你們也要預備；因為你們想不到的時候，人子就來了。|zh
1209|12|40|40|So be ready: for the Son of man is coming at a time when you are not looking for him.|en
1210|12|41|41|彼得說：主阿，這比喻是為我們說的呢？還是為眾人呢？|zh
1211|12|41|41|And Peter said to him, Lord, are these words said to us only, or to all men?|en
1212|12|42|42|主說：誰是那忠心有見識的管家，主人派他管理家裡的人，按時分糧給他們呢？|zh
1213|12|42|42|And the Lord said, Who then is the wise and responsible servant whom his lord will put in control of his family, to give them their food at the right time?|en
1214|12|43|43|主人來到，看見僕人這樣行，那僕人就有福了。|zh
1215|12|43|43|Happy is that servant who, when his lord comes, is doing so.|en
1216|12|44|44|我實在告訴你們，主人要派他管理一切所有的。|zh
1217|12|44|44|Truly I say to you, he will put him in control of all his goods.|en
1218|12|45|45|那僕人若心裡說：我的主人必來得遲，就動手打僕人和使女，並且吃喝醉酒；|zh
1219|12|45|45|But if that servant says to himself, My lord is a long time coming; and goes about giving blows to the men-servants and the women-servants, feasting and taking overmuch wine;|en
1220|12|46|46|在他想不到的日子，不知道的時辰，那僕人的主人要來，重重的處治他（或作：把他腰軋了），定他和不忠心的人同罪。|zh
1221|12|46|46|The lord of that servant will come at a time when he is not looking for him, and at an hour when he is not ready for him, and he will have him cut in two and will give him his part in the fate of those who have no faith;|en
1222|12|47|47|僕人知道主人的意思，卻不預備，又不順他的意思行，那僕人必多受責打；|zh
1223|12|47|47|And the servant who had knowledge of his lord's desires and was not ready for him and did not do as he was ordered, will be given a great number of blows;|en
1224|12|48|48|惟有那不知道的，做了當受責打的事，必少受責打；因為多給誰，就向誰多取；多託誰，就向誰多要。|zh
1225|12|48|48|But he who, without knowledge, did things for which punishment is given, will get only a small number of blows. The man to whom much is given, will have to give much; if much is given into his care, of him more will be requested.|en
1226|12|49|49|我來要把火丟在地上，倘若已經著起來，不也是我所願意的麼？|zh
1227|12|49|49|I came to send a fire on the earth, and it may even now have been lighted.|en
1228|12|50|50|我有當受的洗還沒有成就，我是何等的迫切呢？|zh
1229|12|50|50|But there is a baptism which I have to undergo; and how am I kept back till it is complete!|en
1230|12|51|51|你們以為我來，是叫地上太平麼？我告訴你們，不是，乃是叫人分爭。|zh
1231|12|51|51|Is it your opinion that I have come to give peace on earth? I say to you, No, but division:|en
1232|12|52|52|從今以後，一家五個人將要分爭：三個人和兩個人相爭，兩個人和三個人相爭；|zh
1233|12|52|52|For from this time, a family of five in one house will be on opposite sides, three against two and two against three.|en
1234|12|53|53|父親和兒子相爭，兒子和父親相爭；母親和女兒相爭，女兒和母親相爭；婆婆和媳婦相爭，媳婦和婆婆相爭。|zh
1235|12|53|53|They will be at war, the father against his son, and the son against his father; mother against daughter, and daughter against mother; mother-in-law against daughter-in-law, and daughter-in-law against mother-in-law.|en
1236|12|54|54|耶穌又對眾人說：你們看見西邊起了雲彩，就說：要下一陣雨；果然就有。|zh
1237|12|54|54|Then he said to the people, When you see a cloud coming up in the west, straight away you say, There will be rain; and so it is.|en
1238|12|55|55|起了南風，就說：將要燥熱；也就有了。|zh
1239|12|55|55|And when you see a south wind blowing, you say, There will be heat; and so it is.|en
1240|12|56|56|假冒為善的人哪，你們知道分辨天地的氣色，怎麼不知道分辨這時候呢？|zh
1241|12|56|56|O false ones! the face of the earth and the heaven is clear to you; how is it that the signs of these times are not as clear to you?|en
1242|12|57|57|你們又為何不自己審量甚麼是合理的呢？|zh
1243|12|57|57|And why are you, in your hearts, unable to be judges of what is right?|en
1244|12|58|58|你同告你的對頭去見官，還在路上，務要盡力的和他了結；恐怕他拉你到官面前，官交付差役，差役把你下在監裡。|zh
1245|12|58|58|For if anyone has a cause at law against you, and you are going with him before the ruler, make an attempt, on the way, to come to an agreement with him, for if you do not, he may take you before the judge and the judge will give you up to the police, and they will put you in prison.|en
1246|12|59|59|我告訴你，若有半文錢沒有還清，你斷不能從那裡出來。|zh
1247|12|59|59|I say to you, You will not come out of it till you have made payment to the very last farthing.|en
1248|13|1|1|正當那時，有人將彼拉多使加利利人的血攙雜在他們祭物中的事告訴耶穌。|zh
1249|13|1|1|Now some people who were there at that time, gave him an account of how the blood of some Galilaeans had been mixed by Pilate with their offerings.|en
1250|13|2|2|耶穌說；你們以為這些加利利人比眾加利利人更有罪，所以受這害麼？|zh
1251|13|2|2|And he, in answer, said to them, Are you of the opinion that these Galilaeans were worse than all other Galilaeans, because these things were done to them?|en
1252|13|3|3|我告訴你們，不是的！你們若不悔改，都要如此滅亡！|zh
1253|13|3|3|I say to you, It is not so: but if your hearts are not changed, you will all come to the same end.|en
1254|13|4|4|從前西羅亞樓倒塌了，壓死十八個人；你們以為那些人比一切住在耶路撒冷的人更有罪麼？|zh
1255|13|4|4|Or those eighteen men who were crushed by the fall of the tower of Siloam, were they worse than all the other men living in Jerusalem?|en
1256|13|5|5|我告訴你們，不是的！你們若不悔改，都要如此滅亡！|zh
1257|13|5|5|I say to you, It is not so: but if your hearts are not changed, you will all come to an end in the same way.|en
1258|13|6|6|於是用比喻說：一個人有一棵無花果樹栽在葡萄園裡。他來到樹前找果子，卻找不著。|zh
1259|13|6|6|And he made up this story for them: A certain man had a fig-tree in his garden, and he came to get fruit from it, and there was no fruit.|en
1260|13|7|7|就對管園的說：看哪，我這三年來到這無花果樹前找果子，竟找不著。把他砍了罷，何必白佔地土呢！|zh
1261|13|7|7|And he said to the gardener, See, for three years I have been looking for fruit from this tree, and I have not had any: let it be cut down; why is it taking up space?|en
1262|13|8|8|管園的說：主阿，今年且留著，等我周圍掘開土，加上糞；|zh
1263|13|8|8|And he said, Lord, let it be for this year, and I will have the earth turned up round it, and put animal waste on it, to make it fertile:|en
1264|13|9|9|以後若結果子便罷，不然再把他砍了。|zh
1265|13|9|9|And if, after that, it has fruit, it is well; if not, let it be cut down.|en
1266|13|10|10|安息日，耶穌在會堂裡教訓人。|zh
1267|13|10|10|And he was teaching in one of the Synagogues on the Sabbath.|en
1268|13|11|11|有一個女人被鬼附著，病了十八年，腰彎得一點直不起來。|zh
1269|13|11|11|And there was a woman who had had a disease for eighteen years; she was bent, and was not able to make herself straight.|en
1270|13|12|12|耶穌看見，便叫過他來，對他說：女人，你脫離這病了！|zh
1271|13|12|12|And when Jesus saw her, he said to her, Woman, you are made free from your disease.|en
1272|13|13|13|於是用兩隻手按著他；他立刻直起腰來，就歸榮耀與神。|zh
1273|13|13|13|And he put his hands on her, and she was made straight, and gave praise to God.|en
1274|13|14|14|管會堂的因為耶穌在安息日治病，就氣忿忿的對眾人說：有六日應當做工；那六日之內可以來求醫，在安息日卻不可。|zh
1275|13|14|14|And the ruler of the Synagogue was angry because Jesus had made her well on the Sabbath, and he said to the people, There are six days in which men may do work: so come on those days to be made well, and not on the Sabbath.|en
1276|13|15|15|主說：假冒為善的人哪，難道你們各人在安息日不解開槽上的牛、驢，牽去飲麼？|zh
1277|13|15|15|But the Lord gave him an answer and said, O you false men! do you not, every one of you, on the Sabbath, let loose his ox and his ass and take it to the water?|en
1278|13|16|16|況且這女人本是亞伯拉罕的後裔，被撒但捆綁了這十八年，不當在安息日解開他的綁麼？|zh
1279|13|16|16|And is it not right for this daughter of Abraham, who has been in the power of Satan for eighteen years, to be made free on the Sabbath?|en
1280|13|17|17|耶穌說這話，他的敵人都慚愧了；眾人因他所行一切榮耀的事，就都歡喜了。|zh
1281|13|17|17|And when he said these things, those who were against him were shamed, and all the people were full of joy because of the great things which were done by him.|en
1282|13|18|18|耶穌說：神的國好像甚麼？我拿甚麼來比較呢？|zh
1283|13|18|18|Then he said, What is the kingdom of God like? what comparison may I make of it?|en
1284|13|19|19|好像一粒芥菜種，有人拿去種在園子裡，長大成樹，天上的飛鳥宿在他的枝上。|zh
1285|13|19|19|It is like a grain of mustard seed which a man took and put in his garden, and it became a tree, and the birds of heaven made their resting-places in its branches.|en
1286|13|20|20|又說：我拿甚麼來比神的國呢？|zh
1287|13|20|20|And again he said, What is the kingdom of God like?|en
1288|13|21|21|好比麵酵，有婦人拿來藏在三斗麵裡，直等全糰都發起來。|zh
1289|13|21|21|It is like leaven, which a woman put into three measures of meal, and it was all leavened.|en
1290|13|22|22|耶穌往耶路撒冷去，在所經過的各城各鄉教訓人。|zh
1291|13|22|22|And he went on his way, through towns and country places, teaching and journeying to Jerusalem.|en
1292|13|23|23|有一個人問他說：主阿，得救的人少麼？|zh
1293|13|23|23|And someone said to him, Lord, will only a small number have salvation? And he said to them,|en
1294|13|24|24|耶穌對眾人說：你們要努力進窄門。我告訴你們，將來有許多人想要進去，卻是不能。|zh
1295|13|24|24|Do your best to go in by the narrow door, for I say to you, A number will make the attempt to go in, but will not be able to do so.|en
1296|13|25|25|及至家主起來關了門，你們站在外面叩門，說：主阿，給我們開門！他就回答說：我不認識你們，不曉得你們是那裡來的！|zh
1297|13|25|25|When the master of the house has got up, and the door has been shut, and you, still outside, give blows on the door, saying, Lord, let us in; he will make answer and say, I have no knowledge of where you come from.|en
1298|13|26|26|那時，你們要說：我們在你面前吃過喝過，你也在我們的街上教訓過人。|zh
1299|13|26|26|Then you will say, We have taken food and drink with you, and you were teaching in our streets.|en
1300|13|27|27|他要說：我告訴你們，我不曉得你們是那裡來的。你們這一切作惡的人，離開我去罷！|zh
1301|13|27|27|But he will say, Truly, I have no knowledge of you or where you come from; go away from me, you workers of evil.|en
1302|13|28|28|你們要看見亞伯拉罕、以撒、雅各，和眾先知都在神的國裡，你們卻被趕到外面，在那裡必要哀哭切齒了。|zh
1303|13|28|28|There will be weeping and cries of sorrow when you see Abraham, Isaac, and Jacob, and all the prophets, in the kingdom of God, but you yourselves are shut outside.|en
1304|13|29|29|從東、從西、從南、從北將有人來，在神的國裡坐席。|zh
1305|13|29|29|And they will come from the east and from the west, from the north and from the south, and take their places in the kingdom of God.|en
1306|13|30|30|只是有在後的，將要在前；有在前的，將要在後。|zh
1307|13|30|30|And the last will be first, and the first will be last.|en
1308|13|31|31|正當那時，有幾個法利賽人來對耶穌說：離開這裡去罷，因為希律想要殺你。|zh
1309|13|31|31|At that time, certain Pharisees came to him and said, Go away from this place, because Herod's purpose is to put you to death.|en
1310|13|32|32|耶穌說：你們去告訴那個狐狸說：今天、明天我趕鬼治病，第三天我的事就成全了。|zh
